AA19 心脏移植
OJ13 与妊娠、分娩有关的其他手术操作，伴并发症或合并症
OJ15 与妊娠、分娩有关的其他手术操作，不伴并发症或合并症
OQY MDCO歧义组
OR19 阴道分娩
OS19 产褥期相关疾患
OS21 流产相关疾患，伴有严重并发症或合并症
OS25 流产相关疾患，不伴并发症或合并症
OT19 异位妊娠
OZ11 与妊娠有关的其他疾患，伴有严重并发症或合并症
OZ15 与妊娠有关的其他疾患，不伴并发症或合并症
PB19 新生儿（出生年龄＜29天）心血管手术
PC19 新生儿（出生年龄〈29天）腹部手术
PJ19 新生儿（出生年龄＜29天）的其他手术
PK11 新生儿伴呼吸机支持，伴有严重并发症或合并症
PK15 新生儿伴呼吸机支持，不伴并发症或合并症
PQY MDCP歧义组
PR11 新生儿呼吸窘迫综合征，伴有严重并发症或合并症
PR15 新生儿呼吸窘迫综合征，不伴并发症或合并症
PS19 极度发育不全（出生体重＜1500g）
PS29 早产儿（出生体重1500-1999g）
PS39 早产儿（出生体重2000-2499g）
PS49 早产儿（出生体重＞2499g）
PU13 足月儿，伴并发症或合并症
PU15 足月儿，不伴并发症或合并症
PV19 源于新生儿（29天≤出生年龄＜1周岁）诊断的婴儿疾患
QB19 脾切除术
QJ11 非特指部位、组织、器官的良性肿瘤手术，伴有严重并发症或合并症
QJ13 非特指部位、组织、器官的良性肿瘤手术，伴有并发症或合并症
QJ15 非特指部位、组织、器官的良性肿瘤手术，不伴并发症或合并症
QQY MDCQ歧义组
QR11 网状内皮及免疫性疾患，伴有严重并发症或合并症
QR13 网状内皮及免疫性疾患，伴有并发症或合并症
QR15 网状内皮及免疫性疾患，不伴并发症或合并症
QS11 红细胞病及营养性贫血，伴有严重并发症或合并症
QS13 红细胞病及营养性贫血，伴有并发症或合并症
QS15 红细胞病及营养性贫血，不伴并发症或合并症
QS21 溶血性贫血，伴有严重并发症或合并症
QS23 溶血性贫血，伴有并发症或合并症
QS25 溶血性贫血，不伴并发症或合并症
QS31 再生障碍性贫血，伴有严重并发症或合并症
QS33 再生障碍性贫血，伴有并发症或合并症
QS35 再生障碍性贫血，不伴并发症或合并症
QS43 其他贫血，伴并发症或合并症
QS45 其他贫血，不伴并发症或合并症
QT11 凝血功能障碍，佯有严重开发症或合并症
QT15 凝血功能障碍，不伴并发症或合并症
RA19 淋巴瘤等伴重大手术
RA21 淋巴瘤等伴其他手术，伴有严重并发症或合并症
RA25 淋巴瘤等伴其他手术，不伴并发症或合并症
RA39 骨髓增生性疾患或低分化肿瘤等伴重大手术
RA49 骨髓增生性疾患或低分化肿瘤等伴其他手术
RB19 急性白血病化学治疗和／或其他治庁
RB21 淋巴瘤、多发骨髓瘤化学治疗和／或其他治疗，伴有严重并发症或合并症
RB25 淋巴瘤、多发骨髓瘤化学治疗和／或其他治疗，不伴并发症或合并症
RC11 恶性增生性疾患放射治疗，伴有严重并发症或合并症
RC15 恶性增生性疾患放射治疗，不伴并发症或合并症
RD19 恶性增生性疾患的介入和／或射频治疗
RE19 恶性增生性疾患的化学治疗和／或其他治疗
RG19 恶性増生性疾患的靶向、免疫治疗
RQY MDCR歧义组
RR11 急性白血病，伴有严重并发症或合并症
RR15 急性白血病，不伴并发症或合并症
RS11 淋巴瘤及其他类型白血病，伴有严重并发症或合并症
RS13 淋巴瘤及其他类型白血病，伴有并发症或合并症
RS15 淋巴瘤及其他类型白血病，不伴并发症或合并症
RS29 骨髓瘤
RT11 非特指恶性肿瘤，伴有严重并发症或合并症
RT13 非特指恶性肿瘤，伴有并发症或合并症
RT15 非特指恶性肿瘤，不伴并发症或合并症
RT29 非特指良性肿瘤
RU13 恶性增生性疾患的其他治疗，伴并发症或合并症
RU15 恶性增生性疾患的其他治疗，不伴并发症或合并症
RV11 与放射治疗有关的恶性增生性疾患，伴有严重并发症或合并症
RV13 与放射治疗有关的恶性増生性疾患，伴有并发症或合并症
RV15 与放射治疗有关的恶性增生性疾患，不伴并发症或合并症
RW19 恶性增生性疾患治疗后的随诊检查
RW29 恶性增生性疾患维持性治疗
SB11 全身性感染的手术，伴有严重并发症或合并症
SB13 全身性感染的手术，伴有并发症或合并症
SB15 全身性感染的手术，不伴并发症或合并症
SR11 败血症，伴有严重并发症或合并症
SR13 败血症，伴有并发症或合并症
SR15 败血症，不伴并发症或合并症
SS11 手术后及创伤后感染，伴有严重并发症或合并症
SS13 手术后及创伤后感染，伴有并发症或合并症
SS15 手术后及创伤后感染，不伴并发症或合并症
ST13 原因不明的发热，伴并发症或合并症
ST15 原因不明的发热，不伴并发症或合并症
SU13 病毒性疾患，伴并发症或合并症
SU15 病毒性疾患，不伴并发症或合并症
SV11 细菌性疾患，伴有严重并发症或合并症
SV13 细菌性疾患，伴有并发症或合并症
SV15 细菌性疾患，不伴并发症或合并症
SZ13 其他感染性或寄生虫性疾患，伴并发症或合并症
SZ15 其他感染性或寄生虫性疾患，不伴并发症或合并症
TB13 精神病患者的手术，伴并发症或合并症
TB15 精神病患者的手术，不伴并发症或合并症
TR19 精神分裂症
TR29 偏执及急性精神病
TS19 重大的情感障碍
TS23 神经症性障碍及其他情感性障碍，伴并发症或合并症
TS25 神经症性障碍及其他情感性障碍，不伴并发症或合并症
TT13 进食及睡眠障碍，伴并发症或合并症
TT15 进食及睡眠障碍，不伴并发症或合并症
TT29 人格障碍
TU19 儿童期精神发育障碍
TV19 焦虑性障碍
TW13 器质性及症状性精神障碍，伴并发症或合并症
TW15 器质性及症状性精神障碍，不伴并发症或合并症
UQY MDCU歧义组
UR13 酒精中毒及戒除，伴并发症或合并症
UR15 酒精中毒及戒除，不伴并发症或合并症
US19 兴奋剂滥用与依赖
VB13 损伤的皮肤移植，伴并发症或合并症
VB15 损伤的皮肤移植，不伴并发症或合并症
VC13 与损伤有关的清创术，伴并发症或合并症
VC15 与损伤有关的清创术，不伴并发症或合并症
VJ11 其他损伤的手术，伴有严重并发症或合并症
VJ13 其他损伤的手术，伴有并发症或合并症
VJ15 其他损伤的手术，不伴并发症或合并症
VQY MDCV歧义组
VR19 损伤
VS13 过敏反应，伴并发症或合并症
VS15 过敏反应，不伴并发症或合并症
VS21 药物中毒或毒性反应，伴有严重并发症或合并症
VS23 药物中毒或毒性反应，伴有并发症或合并症
VS25 药物中毒或毒性反应，不伴并发症或合并症
VT13 医疗后遗症，伴并发症或合并症
VT15 医疗后遗症，不伴并发症或合并症
VZ19 其他损伤、中毒及毒性反应疾患
WB19 大于体表30%或多处二度烧伤、腐蚀伤及冻伤等灼伤伴植皮
WC19 其他烧伤伴植皮
WJ19 烧伤伴除植皮之外的任何手术室手术
WQY MDCW歧义组
WR19 大于体表30%或多处三度烧伤、腐蚀伤及冻伤等灼伤
WZ11 其他烧伤、腐蚀伤及冻伤等灼伤，伴有严重并发症或合并症
WZ13 其他烧伤、腐蚀伤及冻伤等灼伤，伴有并发症或合并症
WZ15 其他烧伤、腐蚀伤及冻伤等灼伤，不伴并发症或合并症
XJ13 其他接触健康服务的诊断伴手术室操作，伴并发症或合并症
XJ15 其他接触健康服务的诊断伴手术室操作，不伴并发症或合并症
XR11 精神心理康复，伴有严重并发症或合并症
XR15 精神心理康复，不伴并发症或合并症
XR21 神经、骨骼及肌肉康复，伴有严重并发症或合并症
XR23 神经、骨骼及肌肉康复，伴有并发症或合并症
XR25 神经、骨骼及肌肉康复，不伴并发症或合并症
XR31 功能障碍康复，伴有严重并发症或合并症
XR33 功能障碍康复，伴有并发症或合并症
XR35 功能障碍康复，不伴并发症或合并症
XS19 体征及症状
XS21 随访（不含恶性肿瘤诊断），伴有严重并发症或合并症
XS23 随访（不含恶性肿瘤诊断），伴有并发症或合并症
XS25 随访（不含恶性肿瘤诊断），不伴并发症或合并症
XT11 其他后期照护，伴有严重并发症或合并症
XT13 其他后期照护，伴有并发症或合并症
XT15 其他后期照护，不伴并发症或合并症
XT29 非特指的先天畸形
XT31 其他影响健康状态的因素，伴有严重并发症或合并症
XT33 其他影响健康状态的因素，伴有并发症或合并症
XT35 其他影响健康状态的因素，不伴并发症或合并症
YC13 HIV相关疾患的手术室手术，伴并发症或合并症
YC15 HIV相关疾患的手术室手术，不伴并发症或合并症
YR19 HIV相关疾患
YR21 HIV其他相关情况，伴有严重并发症或合并症
YR23 HIV其他相关情况，伴有并发症或合并症
YR25 HIV其他相关情况，不伴并发症或合并症
ZB19 多发性严重创伤开颅术
ZC11 多发性严重创伤的脊柱、髄、股或肢体手术，伴有严重并发症或合并症
ZC15 多发性严重创伤的脊柱、髓、股或肢体手术，不伴并发症或合并症
ZD19 多发性重要创伤的腹腔手术
ZJ11 与多发重要创伤诊断有关的其他手术室操作，伴有严重并发症或合并症
ZJ15 与多发重要创伤诊断有关的其他手术室操作，不伴并发症或合并症
ZQY MDCZ歧义组
ZZ11 多发性重要创伤无手术，伴有严重并发症或合并症
ZZ15 多发性重要创伤无手术，不伴并发症或合并症
