AA19 心脏移植
RR15 急性白血病，不伴并发症或合并症
RS11 淋巴瘤及其他类型白血病，伴有严重并发症或合并症
RS13 淋巴瘤及其他类型白血病，伴有并发症或合并症
RS15 淋巴瘤及其他类型白血病，不伴并发症或合并症
RS21 骨髓瘤，伴有严重并发症或合并症
RS23 骨髓瘤，伴有并发症或合并症
RS25 骨髓瘤，不伴并发症或合并症
RT11 非特指恶性肿瘤，伴有严重并发症或合并症
RT13 非特指恶性肿瘤，伴有并发症或合并症
RT15 非特指恶性肿瘤，不伴并发症或合并症
RT29 非特指良性肿瘤
RU11 恶性增生性疾患的其他治疗，伴有严重并发症或合并症
RU13 恶性增生性疾患的其他治疗，伴有并发症或合并症
RU15 恶性增生性疾患的其他治疗，不伴并发症或合并症
RV1A 与放射治疗有关的恶性增生性疾患，伴严重或一般并发症与合并症
RV15 与放射治疗有关的恶性增生性疾患，不伴并发症或合并症
RW11 恶性增生性疾患治疗后的随诊检查，伴有严重并发症或合并症
RW1B 恶性增生性疾患治疗后的随诊检查，不伴严重并发症与合并症
RW21 恶性增生性疾患维持性治疗，伴有严重并发症或合并症
RW23 恶性增生性疾患维持性治疗，伴有并发症或合并症
RW25 恶性增生性疾患维持性治疗，不伴并发症或合并症
SB11 全身性感染的手术，伴有严重并发症或合并症
SB13 全身性感染的手术，伴有并发症或合并症
SB15 全身性感染的手术，不伴并发症或合并症
SR11 败血症，伴有严重并发症或合并症
SR13 败血症，伴有并发症或合并症
SR15 败血症，不伴并发症或合并症
SS11 手术后及创伤后感染，伴有严重并发症或合并症
SS13 手术后及创伤后感染，伴有并发症或合并症
SS15 手术后及创伤后感染，不伴并发症或合并症
ST1A 原因不明的发热，伴严重或一般并发症与合并症
ST15 原因不明的发热，不伴并发症或合并症
SU19 病毒性疾患
SV11 细菌性疾患，伴有严重并发症或合并症
SV13 细菌性疾患，伴有并发症或合并症
SV15 细菌性疾患，不伴并发症或合并症
SZ11 其他感染性或寄生虫性疾患，伴有严重并发症或合并症
SZ13 其他感染性或寄生虫性疾患，伴有并发症或合并症
SZ15 其他感染性或寄生虫性疾患，不伴并发症或合并症
TB1A 精神病患者的手术，伴严重或一般并发症与合并症
TB15 精神病患者的手术，不伴并发症或合并症
TR19 精神分裂症
TR29 偏执及急性精神病
TS19 重大的情感障碍
TS2A 神经症性障碍及其他情感性障碍，伴严重或一般并发症与合并症
TS25 神经症性障碍及其他情感性障碍，不伴并发症或合并症
TT1A 进食及睡眠障碍，伴严重或一般并发症与合并症
TT15 进食及睡眠障碍，不伴并发症或合并症
TT29 人格障碍
TU19 儿童期精神发育障碍
TV19 焦虑性障碍
TW11 器质性及症状性精神障碍，伴有严重并发症或合并症
TW13 器质性及症状性精神障碍，伴有并发症或合并症
TW15 器质性及症状性精神障碍，不伴并发症或合并症
UR19 酒精中毒及戒除
US19 兴奋剂滥用与依赖
VB19 损伤的皮肤移植
VC1A 与损伤有关的清创术，伴严重或一般并发症与合并症
VC15 与损伤有关的清创术，不伴并发症或合并症
VJ1A 其他损伤的手术，伴严重或一般并发症与合并症
VJ15 其他损伤的手术，不伴并发症或合并症
VR1A 损伤，伴严重或一般并发症与合并症
VR15 损伤，不伴并发症或合并症
VS19 过敏反应
VS21 药物中毒或毒性反应，伴有严重并发症或合并症
VS23 药物中毒或毒性反应，伴有并发症或合并症
VS25 药物中毒或毒性反应，不伴并发症或合并症
VT1A 医疗后遗症，伴严重或一般并发症与合并症
VT15 医疗后遗症，不伴并发症或合并症
VZ11 其他损伤、中毒及毒性反应疾患，伴有严重并发症或合并症
VZ13 其他损伤、中毒及毒性反应疾患，伴有并发症或合并症
VZ15 其他损伤、中毒及毒性反应疾患，不伴并发症或合并症
WB19 大于体表30%或多处三度烧伤、腐蚀伤及冻伤等灼伤伴植皮
WC19 其他烧伤伴植皮
WJ19 烧伤伴除植皮之外的任何手术室手术
WR19 大于体表30%或多处三度烧伤、腐蚀伤及冻伤等灼伤
WZ11 其他烧伤、腐蚀伤及冻伤等灼伤，伴有严重并发症或合并症
WZ13 其他烧伤、腐蚀伤及冻伤等灼伤，伴有并发症或合并症
WZ15 其他烧伤、腐蚀伤及冻伤等灼伤，不伴并发症或合并症
XJ11 其他接触健康服务的诊断伴手术室操作，伴有严重并发症或合并症
XJ13 其他接触健康服务的诊断伴手术室操作，伴有并发症或合并症
XJ15 其他接触健康服务的诊断伴手术室操作，不伴并发症或合并症
XR1A 精神心理康复，伴严重或一般并发症与合并症
XR15 精神心理康复，不伴并发症或合并症
XR2A 神经、骨骼及肌肉康复，伴严重或一般并发症与合并症
XR25 神经、骨骼及肌肉康复，不伴并发症或合并症
XR3A 功能障碍康复，伴严重或一般并发症与合并症
XR35 功能障碍康复，不伴并发症或合并症
XS11 体征及症状，伴有严重并发症或合并症
XS13 体征及症状，伴有并发症或合并症
XS15 体征及症状，不伴并发症或合并症
XS21 随访（不含恶性肿瘤诊断），伴有严重并发症或合并症
XS23 随访（不含恶性肿瘤诊断），伴有并发症或合并症
XS25 随访（不含恶性肿瘤诊断），不伴并发症或合并症
XT11 其他后期照护，伴有严重并发症或合并症
XT13 其他后期照护，伴有并发症或合并症
XT15 其他后期照护，不伴并发症或合并症
XT29 非特指的先天畸形
XT31 其他影响健康状态的因素，伴有严重并发症或合并症
XT33 其他影响健康状态的因素，伴有并发症或合并症
XT35 其他影响健康状态的因素，不伴并发症或合并症
YC19 HIV相关疾患的手术室手术
YR19 HIV相关疾患
YR29 HIV其他相关情况
ZB19 多发性严重创伤开颅术
ZC19 多发性严重创伤的脊柱、髋、股或肢体手术
ZD19 多发性重要创伤的腹腔手术
ZJ19 与多发重要创伤诊断有关的其他手术室操作
ZZ11 多发性重要创伤无手术，伴有严重并发症或合并症
ZZ1B 多发性重要创伤无手术，不伴严重并发症与合并症
BQY B_歧义组
CQY C_歧义组
DQY D_歧义组
EQY E_歧义组
FQY F_歧义组
GQY G_歧义组
HQY H_歧义组
IQY I_歧义组
JQY J_歧义组
KQY K_歧义组
LQY L_歧义组
MQY M_歧义组
NQY N_歧义组
OQY O_歧义组
PQY MDCP_歧义组
QQY Q_歧义组
RQY R_歧义组
VQY V_歧义组
ZQY MDCZ_歧义组
