AA19 心脏移植
IR21 股骨颈骨折，伴严重并发症与合并症
IR23 股骨颈骨折，伴一般并发症与合并症
IR25 股骨颈骨折，不伴并发症与合并症
IR31 股骨干及远端骨折，伴严重并发症与合并症
IR33 股骨干及远端骨折，伴一般并发症与合并症
IR35 股骨干及远端骨折，不伴并发症与合并症
IS11 前臂、腕、手或足损伤，伴严重并发症与合并症
IS13 前臂、腕、手或足损伤，伴一般并发症与合并症
IS15 前臂、腕、手或足损伤，不伴并发症与合并症
IS21 除前臂、腕、手足外的损伤，伴严重并发症与合并症
IS23 除前臂、腕、手足外的损伤，伴一般并发症与合并症
IS25 除前臂、腕、手足外的损伤，不伴并发症与合并症
IT11 骨髓炎，伴严重并发症与合并症
IT13 骨髓炎，伴一般并发症与合并症
IT15 骨髓炎，不伴并发症与合并症
IT21 慢性炎症性肌肉骨骼结缔组织疾患，伴严重并发症与合并症
IT23 慢性炎症性肌肉骨骼结缔组织疾患，伴一般并发症与合并症
IT25 慢性炎症性肌肉骨骼结缔组织疾患，不伴并发症与合并症
IT31 感染性关节炎，伴严重并发症与合并症
IT33 感染性关节炎，伴一般并发症与合并症
IT35 感染性关节炎，不伴并发症与合并症
IU11 骨病及其他关节病，伴严重并发症与合并症
IU13 骨病及其他关节病，伴一般并发症与合并症
IU15 骨病及其他关节病，不伴并发症与合并症
IU21 颈腰背疾患，伴严重并发症与合并症
IU23 颈腰背疾患，伴一般并发症与合并症
IU25 颈腰背疾患，不伴并发症与合并症
IU31 骨骼、肌肉、结缔组织恶性病损、病理性骨折，伴严重并发症与合并症
IU33 骨骼、肌肉、结缔组织恶性病损、病理性骨折，伴一般并发症与合并症
IU35 骨骼、肌肉、结缔组织恶性病损、病理性骨折，不伴并发症与合并症
IV11 除脊柱外先天性骨骼肌肉系统疾患，伴严重并发症与合并症
IV13 除脊柱外先天性骨骼肌肉系统疾患，伴一般并发症与合并症
IV15 除脊柱外先天性骨骼肌肉系统疾患，不伴并发症与合并症
IZ11 肌肉骨骼系统植入物／假体的康复照护，伴严重并发症与合并症
IZ13 肌肉骨骼系统植入物／假体的康复照护，伴一般并发症与合并症
IZ15 肌肉骨骼系统植入物／假体的康复照护，不伴并发症与合并症
IZ21 骨骼、肌肉、肌腱、结缔组织的其他疾患，伴严重并发症与合并症
IZ23 骨骼、肌肉、肌腱、结缔组织的其他疾患，伴一般并发症与合并症
IZ25 骨骼、肌肉、肌腱、结缔组织的其他疾患，不伴并发症与合并症
JA11 乳房恶性肿瘤根治性切除伴乳房重建术，伴严重并发症与合并症
JA13 乳房恶性肿瘤根治性切除伴乳房重建术，伴一般并发症与合并症
JA15 乳房恶性肿瘤根治性切除伴乳房重建术，不伴并发症与合并症
JA21 乳房恶性肿瘤根治性切除术，伴严重并发症与合并症
JA23 乳房恶性肿瘤根治性切除术，伴一般并发症与合并症
JA25 乳房恶性肿瘤根治性切除术，不伴并发症与合并症
JB11 乳房成型手术，伴严重并发症与合并症
JB13 乳房成型手术，伴一般并发症与合并症
JB15 乳房成型手术，不伴并发症与合并症
JB21 乳腺切除手术，伴严重并发症与合并症
JB23 乳腺切除手术，伴一般并发症与合并症
JB25 乳腺切除手术，不伴并发症与合并症
JB31 其他乳房手术，伴严重并发症与合并症
JB33 其他乳房手术，伴一般并发症与合并症
JB35 其他乳房手术，不伴并发症与合并症
JC10 颜面及其他皮肤、皮下组织成型术＜17岁
JC11 颜面及其他皮肤、皮下组织成型术，伴严重并发症与合并症
JC13 颜面及其他皮肤、皮下组织成型术，伴一般并发症与合并症
JC15 颜面及其他皮肤、皮下组织成型术，不伴并发症与合并症
JD11 皮肤移植手术，伴严重并发症与合并症
JD13 皮肤移植手术，伴一般并发症与合并症
JD15 皮肤移植手术，不伴并发症与合并症
JD21 皮肤清创手术，伴严重并发症与合并症
JD23 皮肤清创手术，伴一般并发症与合并症
JD25 皮肤清创手术，不伴并发症与合并症
JJ11 皮肤、皮下组织的其他手术，伴严重并发症与合并症
JJ13 皮肤、皮下组织的其他手术，伴一般并发症与合并症
JJ15 皮肤、皮下组织的其他手术，不伴并发症与合并症
JR11 乳房恶性肿瘤，伴严重并发症与合并症
JR13 乳房恶性肿瘤，伴一般并发症与合并症
JR15 乳房恶性肿瘤，不伴并发症与合并症
JR21 皮肤、皮下组织的恶性肿瘤，伴严重并发症与合并症
JR23 皮肤、皮下组织的恶性肿瘤，伴一般并发症与合并症
JR25 皮肤、皮下组织的恶性肿瘤，不伴并发症与合并症
JS11 重大皮肤疾患，伴严重并发症与合并症
JS13 重大皮肤疾患，伴一般并发症与合并症
JS15 重大皮肤疾患，不伴并发症与合并症
JS21 炎症性皮肤病，伴严重并发症与合并症
JS23 炎症性皮肤病，伴一般并发症与合并症
JS25 炎症性皮肤病，不伴并发症与合并症
JT11 乳房、皮肤、皮下组织创伤，伴严重并发症与合并症
JT13 乳房、皮肤、皮下组织创伤，伴一般并发症与合并症
JT15 乳房、皮肤、皮下组织创伤，不伴并发症与合并症
JU11 感染性皮肤病，伴严重并发症与合并症
JU13 感染性皮肤病，伴一般并发症与合并症
JU15 感染性皮肤病，不伴并发症与合并症
JV11 皮肤、皮下组织的非恶性增生性病变，伴严重并发症与合并症
JV13 皮肤、皮下组织的非恶性增生性病变，伴一般并发症与合并症
JV15 皮肤、皮下组织的非恶性增生性病变，不伴并发症与合并症
JV21 乳房良性病变，伴严重并发症与合并症
JV23 乳房良性病变，伴一般并发症与合并症
JV25 乳房良性病变，不伴并发症与合并症
JZ11 其他皮肤及乳腺疾患，伴严重并发症与合并症
JZ13 其他皮肤及乳腺疾患，伴一般并发症与合并症
JZ15 其他皮肤及乳腺疾患，不伴并发症与合并症
KB11 肾上腺手术，伴严重并发症与合并症
KB13 肾上腺手术，伴一般并发症与合并症
KB15 肾上腺手术，不伴并发症与合并症
KC11 垂体手术，伴严重并发症与合并症
KC13 垂体手术，伴一般并发症与合并症
KC15 垂体手术，不伴并发症与合并症
KD11 甲状腺大手术，伴严重并发症与合并症
KD13 甲状腺大手术，伴一般并发症与合并症
KD15 甲状腺大手术，不伴并发症与合并症
KD21 甲状旁腺、甲状舌管及甲状腺其他手术，伴严重并发症与合并症
KD23 甲状旁腺、甲状舌管及甲状腺其他手术，伴一般并发症与合并症
KD25 甲状旁腺、甲状舌管及甲状腺其他手术，不伴并发症与合并症
KE11 肥胖的手术室操作，伴严重并发症与合并症
KE13 肥胖的手术室操作，伴一般并发症与合并症
KE15 肥胖的手术室操作，不伴并发症与合并症
KF11 因内分泌、营养、代谢疾患的植皮和／或清创术，伴严重并发症与合并症
KF13 因内分泌、营养、代谢疾患的植皮和／或清创术，伴一般并发症与合并症
KF15 因内分泌、营养、代谢疾患的植皮和／或清创术，不伴并发症与合并症
KJ11 因内分泌、营养、代谢疾患的其他手术，伴严重并发症与合并症
KJ13 因内分泌、营养、代谢疾患的其他手术，伴一般并发症与合并症
KJ15 因内分泌、营养、代谢疾患的其他手术，不伴并发症与合并症
KR11 内分泌腺体恶性肿瘤，伴严重并发症与合并症
KR13 内分泌腺体恶性肿瘤，伴一般并发症与合并症
KR15 内分泌腺体恶性肿瘤，不伴并发症与合并症
KS11 糖尿病，伴严重并发症与合并症
KS13 糖尿病，伴一般并发症与合并症
KS15 糖尿病，不伴并发症与合并症
KT10 内分泌疾患＜17岁
KT11 内分泌疾患，伴严重并发症与合并症
KT13 内分泌疾患，伴一般并发症与合并症
KT15 内分泌疾患，不伴并发症与合并症
KU11 营养失调，伴严重并发症与合并症
KU13 营养失调，伴一般并发症与合并症
KU15 营养失调，不伴并发症与合并症
KV11 先天性代谢异常，伴严重并发症与合并症
KV13 先天性代谢异常，伴一般并发症与合并症
KV15 先天性代谢异常，不伴并发症与合并症
KZ11 其他代谢疾患，伴严重并发症与合并症
KZ13 其他代谢疾患，伴一般并发症与合并症
KZ15 其他代谢疾患，不伴并发症与合并症
LA11 肾、输尿管及膀胱恶性肿瘤的手术，伴严重并发症与合并症
LA13 肾、输尿管及膀胱恶性肿瘤的手术，伴一般并发症与合并症
LA15 肾、输尿管及膀胱恶性肿瘤的手术，不伴并发症与合并症
LB11 除恶性肿瘤手术外的肾、输尿管、膀胱手术，伴严重并发症与合并症
LB13 除恶性肿瘤手术外的肾、输尿管、膀胱手术，伴一般并发症与合并症
LB15 除恶性肿瘤手术外的肾、输尿管、膀胱手术，不伴并发症与合并症
LC11 肾、输尿管、膀胱其他手术，伴严重并发症与合并症
LC13 肾、输尿管、膀胱其他手术，伴一般并发症与合并症
LC15 肾、输尿管、膀胱其他手术，不伴并发症与合并症
LD11 经尿道输尿管、膀胱手术，伴严重并发症与合并症
LD13 经尿道输尿管、膀胱手术，伴一般并发症与合并症
LD15 经尿道输尿管、膀胱手术，不伴并发症与合并症
LE11 尿道手术，伴严重并发症与合并症
LE13 尿道手术，伴一般并发症与合并症
LE15 尿道手术，不伴并发症与合并症
LF11 建立、设置、移除肾辅助装置，伴严重并发症与合并症
LF13 建立、设置、移除肾辅助装置，伴一般并发症与合并症
LF15 建立、设置、移除肾辅助装置，不伴并发症与合并症
LJ11 泌尿系统其他手术，伴严重并发症与合并症
LJ13 泌尿系统其他手术，伴一般并发症与合并症
LJ15 泌尿系统其他手术，不伴并发症与合并症
LK11 泌尿道结石碎石，伴严重并发症与合并症
LK13 泌尿道结石碎石，伴一般并发症与合并症
LK15 泌尿道结石碎石，不伴并发症与合并症
LL11 肾透析，伴严重并发症与合并症
LL13 肾透析，伴一般并发症与合并症
LL15 肾透析，不伴并发症与合并症
LR11 肾功能不全，伴严重并发症与合并症
LR13 肾功能不全，伴一般并发症与合并症
LR15 肾功能不全，不伴并发症与合并症
LS11 肾炎及肾病，伴严重并发症与合并症
LS13 肾炎及肾病，伴一般并发症与合并症
LS15 肾炎及肾病，不伴并发症与合并症
LT11 肾及尿路肿瘤，伴严重并发症与合并症
LT13 肾及尿路肿瘤，伴一般并发症与合并症
LT15 肾及尿路肿瘤，不伴并发症与合并症
LU11 肾及尿路感染，伴严重并发症与合并症
LU13 肾及尿路感染，伴一般并发症与合并症
LU15 肾及尿路感染，不伴并发症与合并症
LV11 高血压／糖尿病性肾病，伴严重并发症与合并症
LV13 高血压／糖尿病性肾病，伴一般并发症与合并症
LV15 高血压／糖尿病性肾病，不伴并发症与合并症
LW19 肾、尿路体征及症状
LX11 尿路结石、阻塞及尿道狭窄，伴严重并发症与合并症
LX13 尿路结石、阻塞及尿道狭窄，伴一般并发症与合并症
LX15 尿路结石、阻塞及尿道狭窄，不伴并发症与合并症
LY11 肾及尿路损伤，伴严重并发症与合并症
LY13 肾及尿路损伤，伴一般并发症与合并症
LY15 肾及尿路损伤，不伴并发症与合并症
LZ11 肾及泌尿系统其他疾患，伴严重并发症与合并症
LZ13 肾及泌尿系统其他疾患，伴一般并发症与合并症
LZ15 肾及泌尿系统其他疾患，不伴并发症与合并症
MA11 男性生殖器官恶性肿瘤手术，伴严重并发症与合并症
MA13 男性生殖器官恶性肿瘤手术，伴一般并发症与合并症
MA15 男性生殖器官恶性肿瘤手术，不伴并发症与合并症
MB11 前列腺手术，伴严重并发症与合并症
MB13 前列腺手术，伴一般并发症与合并症
MB15 前列腺手术，不伴并发症与合并症
MC11 阴茎手术，伴严重并发症与合并症
MC13 阴茎手术，伴一般并发症与合并症
MC15 阴茎手术，不伴并发症与合并症
MD10 睾丸手术＜17岁
MD11 睾丸手术，伴严重并发症与合并症
MD13 睾丸手术，伴一般并发症与合并症
MD15 睾丸手术，不伴并发症与合并症
MJ11 其他男性生殖系统手术，伴严重并发症与合并症
MJ13 其他男性生殖系统手术，伴一般并发症与合并症
MJ15 其他男性生殖系统手术，不伴并发症与合并症
MR11 男性生殖系统恶性肿瘤，伴严重并发症与合并症
MR13 男性生殖系统恶性肿瘤，伴一般并发症与合并症
MR15 男性生殖系统恶性肿瘤，不伴并发症与合并症
MS11 男性生殖系统炎症，伴严重并发症与合并症
MS13 男性生殖系统炎症，伴一般并发症与合并症
MS15 男性生殖系统炎症，不伴并发症与合并症
MZ11 其他男性生殖系统疾患，伴严重并发症与合并症
MZ13 其他男性生殖系统疾患，伴一般并发症与合并症
MZ15 其他男性生殖系统疾患，不伴并发症与合并症
NA11 女性生殖器官恶性肿瘤的广泛切除手术，伴严重并发症与合并症
NA13 女性生殖器官恶性肿瘤的广泛切除手术，伴一般并发症与合并症
NA15 女性生殖器官恶性肿瘤的广泛切除手术，不伴并发症与合并症
NA21 女性生殖器官恶性肿瘤除广泛切除术以外的手术，伴严重并发症与合并症
NA23 女性生殖器官恶性肿瘤除广泛切除术以外的手术，伴一般并发症与合并症
NA25 女性生殖器官恶性肿瘤除广泛切除术以外的手术，不伴并发症与合并症
NB11 女性生殖系统重建手术，伴严重并发症与合并症
NB13 女性生殖系统重建手术，伴一般并发症与合并症
NB15 女性生殖系统重建手术，不伴并发症与合并症
NC11 子宫（除内膜以外）手术，伴严重并发症与合并症
NC13 子宫（除内膜以外）手术，伴一般并发症与合并症
NC15 子宫（除内膜以外）手术，不伴并发症与合并症
ND11 附件手术，伴严重并发症与合并症
ND13 附件手术，伴一般并发症与合并症
ND15 附件手术，不伴并发症与合并症
NE11 子宫内膜手术，伴严重并发症与合并症
NE13 子宫内膜手术，伴一般并发症与合并症
NE15 子宫内膜手术，不伴并发症与合并症
NF11 外阴、阴道、宫颈手术，伴严重并发症与合并症
NF13 外阴、阴道、宫颈手术，伴一般并发症与合并症
NF15 外阴、阴道、宫颈手术，不伴并发症与合并症
NG19 辅助生殖技术
NJ11 女性生殖系统其他手术，伴严重并发症与合并症
NJ13 女性生殖系统其他手术，伴一般并发症与合并症
NJ15 女性生殖系统其他手术，不伴并发症与合并症
NR11 女性生殖系统恶性肿瘤，伴严重并发症与合并症
NR13 女性生殖系统恶性肿瘤，伴一般并发症与合并症
NR15 女性生殖系统恶性肿瘤，不伴并发症与合并症
NS11 女性生殖系感染，伴严重并发症与合并症
NS13 女性生殖系感染，伴一般并发症与合并症
NS15 女性生殖系感染，不伴并发症与合并症
NZ11 女性生殖系统其他疾患，伴严重并发症与合并症
NZ13 女性生殖系统其他疾患，伴一般并发症与合并症
NZ15 女性生殖系统其他疾患，不伴并发症与合并症
OB11 剖宫产术，伴严重并发症与合并症
OB13 剖宫产术，伴一般并发症与合并症
OB15 剖宫产术，不伴并发症与合并症
OC11 阴道分娩伴手术操作，伴严重并发症与合并症
OC13 阴道分娩伴手术操作，伴一般并发症与合并症
OC15 阴道分娩伴手术操作，不伴并发症与合并症
OD11 与妊娠相关的子宫及附件手术，伴严重并发症与合并症
OD13 与妊娠相关的子宫及附件手术，伴一般并发症与合并症
OD15 与妊娠相关的子宫及附件手术，不伴并发症与合并症
OD21 与妊娠相关的的外阴、阴道及宫颈手术，伴严重并发症与合并症
OD23 与妊娠相关的的外阴、阴道及宫颈手术，伴一般并发症与合并症
OD25 与妊娠相关的的外阴、阴道及宫颈手术，不伴并发症与合并症
OE11 异位妊娠手术，伴严重并发症与合并症
OE13 异位妊娠手术，伴一般并发症与合并症
OE15 异位妊娠手术，不伴并发症与合并症
OF11 中期引产手术操作，伴严重并发症与合并症
OF13 中期引产手术操作，伴一般并发症与合并症
OF15 中期引产手术操作，不伴并发症与合并症
OF21 早期流产手术操作，伴严重并发症与合并症
OF23 早期流产手术操作，伴一般并发症与合并症
OF25 早期流产手术操作，不伴并发症与合并症
OJ11 与妊娠、分娩有关的其他手术操作，伴严重并发症与合并症
OJ13 与妊娠、分娩有关的其他手术操作，伴一般并发症与合并症
OJ15 与妊娠、分娩有关的其他手术操作，不伴并发症与合并症
OR11 阴道分娩，伴严重并发症与合并症
OR13 阴道分娩，伴一般并发症与合并症
OR15 阴道分娩，不伴并发症与合并症
OS11 产褥期相关疾患，伴严重并发症与合并症
OS13 产褥期相关疾患，伴一般并发症与合并症
OS15 产褥期相关疾患，不伴并发症与合并症
OS21 流产相关疾患，伴严重并发症与合并症
OS23 流产相关疾患，伴一般并发症与合并症
OS25 流产相关疾患，不伴并发症与合并症
OT11 异位妊娠，伴严重并发症与合并症
OT13 异位妊娠，伴一般并发症与合并症
OT15 异位妊娠，不伴并发症与合并症
OZ11 与妊娠有关的其他疾患，伴严重并发症与合并症
OZ13 与妊娠有关的其他疾患，伴一般并发症与合并症
OZ15 与妊娠有关的其他疾患，不伴并发症与合并症
PB11 新生儿（出生年龄＜29天）心血管手术，伴严重并发症与合并症
PB13 新生儿（出生年龄＜29天）心血管手术，伴一般并发症与合并症
PB15 新生儿（出生年龄＜29天）心血管手术，不伴并发症与合并症
PC11 新生儿（出生年龄＜29天）腹部手术，伴严重并发症与合并症
PC13 新生儿（出生年龄＜29天）腹部手术，伴一般并发症与合并症
PC15 新生儿（出生年龄＜29天）腹部手术，不伴并发症与合并症
PJ11 新生儿（出生年龄＜29天）的其他手术，伴严重并发症与合并症
PJ13 新生儿（出生年龄＜29天）的其他手术，伴一般并发症与合并症
PJ15 新生儿（出生年龄＜29天）的其他手术，不伴并发症与合并症
PK19 新生儿伴呼吸机支持
PR19 新生儿呼吸窘迫综合征
PS19 极度发育不全（出生体重＜1500G）
PT11 早产儿（出生体重1500-2499G），伴严重并发症与合并症
PT13 早产儿（出生体重1500-2499G），伴一般并发症与合并症
PT15 早产儿（出生体重1500-2499G），不伴并发症与合并症
PT21 早产儿（出生体重>2499G），伴严重并发症与合并症
PT23 早产儿（出生体重>2499G），伴一般并发症与合并症
PT25 早产儿（出生体重>2499G），不伴并发症与合并症
PU11 足月儿，伴严重并发症与合并症
PU13 足月儿，伴一般并发症与合并症
PU15 足月儿，不伴并发症与合并症
PV11 源于新生儿（29天≤出生年龄＜1周岁）诊断的婴儿疾患，伴严重并发症与合并症
PV13 源于新生儿（29天≤出生年龄＜1周岁）诊断的婴儿疾患，伴一般并发症与合并症
PV15 源于新生儿（29天≤出生年龄＜1周岁）诊断的婴儿疾患，不伴并发症与合并症
QB11 脾切除术，伴严重并发症与合并症
QB13 脾切除术，伴一般并发症与合并症
QB15 脾切除术，不伴并发症与合并症
QC11 胸腺手术，伴严重并发症与合并症
QC13 胸腺手术，伴一般并发症与合并症
QC15 胸腺手术，不伴并发症与合并症
QD11 血液、造血器官及免疫系统其他手术，伴严重并发症与合并症
QD13 血液、造血器官及免疫系统其他手术，伴一般并发症与合并症
QD15 血液、造血器官及免疫系统其他手术，不伴并发症与合并症
QJ11 非特指部位、组织、器官的良性肿瘤手术，伴严重并发症与合并症
QJ13 非特指部位、组织、器官的良性肿瘤手术，伴一般并发症与合并症
QJ15 非特指部位、组织、器官的良性肿瘤手术，不伴并发症与合并症
QR11 网状内皮及免疫性疾患，伴严重并发症与合并症
QR13 网状内皮及免疫性疾患，伴一般并发症与合并症
QR15 网状内皮及免疫性疾患，不伴并发症与合并症
QS11 红细胞病及营养性贫血，伴严重并发症与合并症
QS13 红细胞病及营养性贫血，伴一般并发症与合并症
QS15 红细胞病及营养性贫血，不伴并发症与合并症
QS21 溶血性贫血，伴严重并发症与合并症
QS23 溶血性贫血，伴一般并发症与合并症
QS25 溶血性贫血，不伴并发症与合并症
QS31 再生障碍性贫血，伴严重并发症与合并症
QS33 再生障碍性贫血，伴一般并发症与合并症
QS35 再生障碍性贫血，不伴并发症与合并症
QS41 其他贫血，伴严重并发症与合并症
QS43 其他贫血，伴一般并发症与合并症
QS45 其他贫血，不伴并发症与合并症
QT11 凝血功能障碍，伴严重并发症与合并症
QT13 凝血功能障碍，伴一般并发症与合并症
QT15 凝血功能障碍，不伴并发症与合并症
RA11 淋巴瘤、白血病等伴重大手术，伴严重并发症与合并症
RA13 淋巴瘤、白血病等伴重大手术，伴一般并发症与合并症
RA15 淋巴瘤、白血病等伴重大手术，不伴并发症与合并症
RA21 淋巴瘤、白血病等伴其他手术，伴严重并发症与合并症
RA23 淋巴瘤、白血病等伴其他手术，伴一般并发症与合并症
RA25 淋巴瘤、白血病等伴其他手术，不伴并发症与合并症
RA31 骨髓增生性疾患或低分化肿瘤等伴重大手术，伴严重并发症与合并症
RA33 骨髓增生性疾患或低分化肿瘤等伴重大手术，伴一般并发症与合并症
RA35 骨髓增生性疾患或低分化肿瘤等伴重大手术，不伴并发症与合并症
RA41 骨髓增生性疾患或低分化肿瘤等伴其他手术，伴严重并发症与合并症
RA43 骨髓增生性疾患或低分化肿瘤等伴其他手术，伴一般并发症与合并症
RA45 骨髓增生性疾患或低分化肿瘤等伴其他手术，不伴并发症与合并症
RB11 急性白血病化学治疗和／或其他治疗，伴严重并发症与合并症
RB13 急性白血病化学治疗和／或其他治疗，伴一般并发症与合并症
RB15 急性白血病化学治疗和／或其他治疗，不伴并发症与合并症
RC11 恶性增生性疾患放射治疗，伴严重并发症与合并症
RC13 恶性增生性疾患放射治疗，伴一般并发症与合并症
RC15 恶性增生性疾患放射治疗，不伴并发症与合并症
RD11 恶性增生性疾患的介入和／或射频治疗，伴严重并发症与合并症
RD13 恶性增生性疾患的介入和／或射频治疗，伴一般并发症与合并症
RD15 恶性增生性疾患的介入和／或射频治疗，不伴并发症与合并症
RE11 恶性增生性疾患的化学和／或靶向、生物治疗，伴严重并发症与合并症
RE13 恶性增生性疾患的化学和／或靶向、生物治疗，伴一般并发症与合并症
RE15 恶性增生性疾患的化学和／或靶向、生物治疗，不伴并发症与合并症
RF11 恶性增生性疾患终末期治疗，伴严重并发症与合并症
RF13 恶性增生性疾患终末期治疗，伴一般并发症与合并症
RF15 恶性增生性疾患终末期治疗，不伴并发症与合并症
RR11 急性白血病，伴严重并发症与合并症
RR13 急性白血病，伴一般并发症与合并症
RR15 急性白血病，不伴并发症与合并症
RS11 淋巴瘤及其他类型白血病，伴严重并发症与合并症
RS13 淋巴瘤及其他类型白血病，伴一般并发症与合并症
RS15 淋巴瘤及其他类型白血病，不伴并发症与合并症
RS21 骨髓瘤，伴严重并发症与合并症
RS23 骨髓瘤，伴一般并发症与合并症
RS25 骨髓瘤，不伴并发症与合并症
RT11 非特指恶性肿瘤，伴严重并发症与合并症
RT13 非特指恶性肿瘤，伴一般并发症与合并症
RT15 非特指恶性肿瘤，不伴并发症与合并症
RT21 非特指良性肿瘤，伴严重并发症与合并症
RT23 非特指良性肿瘤，伴一般并发症与合并症
RT25 非特指良性肿瘤，不伴并发症与合并症
RU11 与化学和／或靶向、生物治疗有关的恶性增生性疾患，伴严重并发症与合并症
RU13 与化学和／或靶向、生物治疗有关的恶性增生性疾患，伴一般并发症与合并症
RU15 与化学和／或靶向、生物治疗有关的恶性增生性疾患，不伴并发症与合并症
RU21 恶性增生性疾患的免疫治疗，伴严重并发症与合并症
RU23 恶性增生性疾患的免疫治疗，伴一般并发症与合并症
RU25 恶性增生性疾患的免疫治疗，不伴并发症与合并症
RV11 与放射治疗有关的恶性增生性疾患，伴严重并发症与合并症
RV13 与放射治疗有关的恶性增生性疾患，伴一般并发症与合并症
RV15 与放射治疗有关的恶性增生性疾患，不伴并发症与合并症
RW19 恶性增生性疾患治疗后的随诊检查
RW21 恶性增生性疾患维持性治疗，伴严重并发症与合并症
RW23 恶性增生性疾患维持性治疗，伴一般并发症与合并症
RW25 恶性增生性疾患维持性治疗，不伴并发症与合并症
SB19 全身性感染的手术
SR10 败血症＜17岁
SR11 败血症，伴严重并发症与合并症
SR13 败血症，伴一般并发症与合并症
SR15 败血症，不伴并发症与合并症
SS11 手术后及创伤后感染，伴严重并发症与合并症
SS13 手术后及创伤后感染，伴一般并发症与合并症
SS15 手术后及创伤后感染，不伴并发症与合并症
ST11 原因不明的发热，伴严重并发症与合并症
ST13 原因不明的发热，伴一般并发症与合并症
ST15 原因不明的发热，不伴并发症与合并症
SU11 病毒性疾患，伴严重并发症与合并症
SU13 病毒性疾患，伴一般并发症与合并症
SU15 病毒性疾患，不伴并发症与合并症
SV11 细菌性疾患，伴严重并发症与合并症
SV13 细菌性疾患，伴一般并发症与合并症
SV15 细菌性疾患，不伴并发症与合并症
SZ11 其他感染性或寄生虫性疾患，伴严重并发症与合并症
SZ13 其他感染性或寄生虫性疾患，伴一般并发症与合并症
SZ15 其他感染性或寄生虫性疾患，不伴并发症与合并症
TB19 精神病患者的手术
TR19 精神分裂症
TR21 偏执及急性精神病，伴严重并发症与合并症
TR23 偏执及急性精神病，伴一般并发症与合并症
TR25 偏执及急性精神病，不伴并发症与合并症
TS11 重大的情感障碍，伴严重并发症与合并症
TS13 重大的情感障碍，伴一般并发症与合并症
TS15 重大的情感障碍，不伴并发症与合并症
TS21 神经症性障碍及其他情感性障碍，伴严重并发症与合并症
TS23 神经症性障碍及其他情感性障碍，伴一般并发症与合并症
TS25 神经症性障碍及其他情感性障碍，不伴并发症与合并症
TT19 进食及睡眠障碍
TT29 人格障碍
TU19 儿童期精神发育障碍
TV19 焦虑性障碍
TW19 器质性及症状性精神障碍
UR19 酒精中毒及戒除
US19 兴奋剂滥用与依赖
VB11 损伤的皮肤移植，伴严重并发症与合并症
VB13 损伤的皮肤移植，伴一般并发症与合并症
VB15 损伤的皮肤移植，不伴并发症与合并症
VC19 与损伤有关的清创术
VJ11 其他损伤的手术，伴严重并发症与合并症
VJ13 其他损伤的手术，伴一般并发症与合并症
VJ15 其他损伤的手术，不伴并发症与合并症
VR11 损伤，伴严重并发症与合并症
VR13 损伤，伴一般并发症与合并症
VR15 损伤，不伴并发症与合并症
VS11 过敏反应，伴严重并发症与合并症
VS13 过敏反应，伴一般并发症与合并症
VS15 过敏反应，不伴并发症与合并症
VS21 药物中毒或毒性反应，伴严重并发症与合并症
VS23 药物中毒或毒性反应，伴一般并发症与合并症
VS25 药物中毒或毒性反应，不伴并发症与合并症
VT19 医疗后遗症
VZ11 其他损伤、中毒及毒性反应疾患，伴严重并发症与合并症
VZ13 其他损伤、中毒及毒性反应疾患，伴一般并发症与合并症
VZ15 其他损伤、中毒及毒性反应疾患，不伴并发症与合并症
WB11 大于体表30%或多处三度烧伤伴植皮，伴严重并发症与合并症
WB13 大于体表30%或多处三度烧伤伴植皮，伴一般并发症与合并症
WB15 大于体表30%或多处三度烧伤伴植皮，不伴并发症与合并症
WC11 其他烧伤伴植皮，伴严重并发症与合并症
WC13 其他烧伤伴植皮，伴一般并发症与合并症
WC15 其他烧伤伴植皮，不伴并发症与合并症
WJ19 烧伤伴除植皮之外的任何手术室手术
WR11 大于体表30%或多处三度烧伤、腐蚀伤及冻伤等灼伤，伴严重并发症与合并症
WR13 大于体表30%或多处三度烧伤、腐蚀伤及冻伤等灼伤，伴一般并发症与合并症
WR15 大于体表30%或多处三度烧伤、腐蚀伤及冻伤等灼伤，不伴并发症与合并症
WZ11 其他烧伤、腐蚀伤及冻伤等灼伤，伴严重并发症与合并症
WZ13 其他烧伤、腐蚀伤及冻伤等灼伤，伴一般并发症与合并症
WZ15 其他烧伤、腐蚀伤及冻伤等灼伤，不伴并发症与合并症
XJ19 其他接触健康服务的诊断伴手术室操作
XR11 康复，伴严重并发症与合并症
XR13 康复，伴一般并发症与合并症
XR15 康复，不伴并发症与合并症
XR29 其他康复治疗
XS19 体征及症状
XS29 随访（不含恶性肿瘤诊断）
XT19 其他后期照护
XT21 非特指的先天畸形，伴严重并发症与合并症
XT23 非特指的先天畸形，伴一般并发症与合并症
XT25 非特指的先天畸形，不伴并发症与合并症
XT39 其他影响健康状态的因素
YC19 HIV相关疾患的手术室手术
YR11 HIV相关疾患，伴严重并发症与合并症
YR13 HIV相关疾患，伴一般并发症与合并症
YR15 HIV相关疾患，不伴并发症与合并症
YR21 HIV其他相关情况，伴严重并发症与合并症
YR23 HIV其他相关情况，伴一般并发症与合并症
YR25 HIV其他相关情况，不伴并发症与合并症
ZB11 多发性严重创伤开颅术，伴严重并发症与合并症
ZB13 多发性严重创伤开颅术，伴一般并发症与合并症
