AA19 心脏移植
NZ11 女性生殖系统其他疾患，伴严重合并症或并发症
NZ15 女性生殖系统其他疾患，不伴严重合并症或并发症
OB11 剖宫产术，伴严重合并症或并发症
OB15 剖宫产术，不伴严重合并症或并发症
OC19 阴道分娩伴手术操作
OD11 与妊娠相关的子宫及附件手术，伴严重合并症或并发症
OD15 与妊娠相关的子宫及附件手术，不伴严重合并症或并发症
OD29 与妊娠相关的的外阴、阴道及宫颈手术
OE19 异位妊娠手术
OF19 中期引产手术操作
OF29 早期流产手术操作
OJ13 与妊娠、分娩有关的其他手术操作，伴合并症或并发症
OJ15 与妊娠、分娩有关的其他手术操作，不伴合并症或并发症
OR13 阴道分娩，伴合并症或并发症
OR15 阴道分娩，不伴合并症或并发症
OS19 产褥期相关疾患
OS23 流产相关疾患，伴合并症或并发症
OS25 流产相关疾患，不伴合并症或并发症
OT13 异位妊娠，伴合并症或并发症
OT15 异位妊娠，不伴合并症或并发症
OZ11 与妊娠有关的其他疾患，伴严重合并症或并发症
OZ15 与妊娠有关的其他疾患，不伴严重合并症或并发症
PB19 新生儿（出生年龄＜29天）心血管手术
PC13 新生儿（出生年龄＜29天）腹部手术，伴合并症或并发症
PC15 新生儿（出生年龄＜29天）腹部手术，不伴合并症或并发症
PJ19 新生儿（出生年龄＜29天）的其他手术
PK11 新生儿伴呼吸机支持，伴严重合并症或并发症
PK15 新生儿伴呼吸机支持，不伴严重合并症或并发症
PR11 新生儿呼吸窘迫综合征，伴严重合并症或并发症
PR13 新生儿呼吸窘迫综合征，伴一般合并症或并发症
PR15 新生儿呼吸窘迫综合征，不伴合并症或并发症
PS13 极度发育不全（出生体重＜1500g），伴合并症或并发症
PS15 极度发育不全（出生体重＜1500g），不伴合并症或并发症
PS21 早产儿（出生体重1500-1999g），伴严重合并症或并发症
PS25 早产儿（出生体重1500-1999g），不伴严重合并症或并发症
PS31 早产儿（出生体重2000-2499g），伴严重合并症或并发症
PS35 早产儿（出生体重2000-2499g），不伴严重合并症或并发症
PS41 早产儿（出生体重＞2499g），伴严重合并症或并发症
PS45 早产儿（出生体重＞2499g），不伴严重合并症或并发症
PU11 足月儿，伴严重合并症或并发症
PU13 足月儿，伴一般合并症或并发症
PU15 足月儿，不伴合并症或并发症
PV11 源于新生儿(29天≤出生年龄＜1周岁)诊断的婴儿疾患，伴严重合并症或并发症
PV13 源于新生儿(29天≤出生年龄＜1周岁)诊断的婴儿疾患，伴一般合并症或并发症
PV15 源于新生儿(29天≤出生年龄＜1周岁)诊断的婴儿疾患，不伴合并症或并发症
QB13 脾切除术，伴合并症或并发症
QB15 脾切除术，不伴合并症或并发症
QJ13 非特指部位、组织、器官的良性肿瘤手术，伴合并症或并发症
QJ15 非特指部位、组织、器官的良性肿瘤手术，不伴合并症或并发症
QR11 网状内皮及免疫性疾患，伴严重合并症或并发症
QR13 网状内皮及免疫性疾患，伴一般合并症或并发症
QR15 网状内皮及免疫性疾患，不伴合并症或并发症
QS11 红细胞病及营养性贫血，伴严重合并症或并发症
QS13 红细胞病及营养性贫血，伴一般合并症或并发症
QS15 红细胞病及营养性贫血，不伴合并症或并发症
QS21 溶血性贫血，伴严重合并症或并发症
QS23 溶血性贫血，伴一般合并症或并发症
QS25 溶血性贫血，不伴合并症或并发症
QS31 再生障碍性贫血，伴严重合并症或并发症
QS33 再生障碍性贫血，伴一般合并症或并发症
QS35 再生障碍性贫血，不伴合并症或并发症
QS41 其他贫血，伴严重合并症或并发症
QS43 其他贫血，伴一般合并症或并发症
QS45 其他贫血，不伴合并症或并发症
QT11 凝血功能障碍，伴严重合并症或并发症
QT13 凝血功能障碍，伴一般合并症或并发症
QT15 凝血功能障碍，不伴合并症或并发症
RA13 淋巴瘤等伴重大手术，伴合并症或并发症
RA15 淋巴瘤等伴重大手术，不伴合并症或并发症
RA23 淋巴瘤等伴其他手术，伴合并症或并发症
RA25 淋巴瘤等伴其他手术，不伴合并症或并发症
RA39 骨髓增生性疾患或低分化肿瘤等伴重大手术
RA49 骨髓增生性疾患或低分化肿瘤等伴其他手术
RB11 急性白血病化学治疗和／或其他治疗，伴严重合并症或并发症
RB15 急性白血病化学治疗和／或其他治疗，不伴严重合并症或并发症
RB21 淋巴瘤、多发骨髓瘤化学治疗和／或其他治疗，伴严重合并症或并发症
RB23 淋巴瘤、多发骨髓瘤化学治疗和／或其他治疗，伴一般合并症或并发症
RB25 淋巴瘤、多发骨髓瘤化学治疗和／或其他治疗，不伴合并症或并发症
RC13 恶性增生性疾患放射治疗，伴合并症或并发症
RC15 恶性增生性疾患放射治疗，不伴合并症或并发症
RD19 恶性增生性疾患的介入和／或射频治疗
RE11 恶性增生性疾患的化学治疗和／或其他治疗，伴严重合并症或并发症
RE13 恶性增生性疾患的化学治疗和／或其他治疗，伴一般合并症或并发症
RE15 恶性增生性疾患的化学治疗和／或其他治疗，不伴合并症或并发症
RG11 恶行增生性疾患的靶向、免疫治疗，伴严重合并症或并发症
RG15 恶行增生性疾患的靶向、免疫治疗，不伴严重合并症或并发症
RR11 急性白血病，伴严重合并症或并发症
RR13 急性白血病，伴一般合并症或并发症
RR15 急性白血病，不伴合并症或并发症
RS11 淋巴瘤及其他类型白血病，伴严重合并症或并发症
RS13 淋巴瘤及其他类型白血病，伴一般合并症或并发症
RS15 淋巴瘤及其他类型白血病，不伴合并症或并发症
RS21 骨髓瘤，伴严重合并症或并发症
RS23 骨髓瘤，伴一般合并症或并发症
RS25 骨髓瘤，不伴合并症或并发症
RT11 非特指恶性肿瘤，伴严重合并症或并发症
RT13 非特指恶性肿瘤，伴一般合并症或并发症
RT15 非特指恶性肿瘤，不伴合并症或并发症
RT29 非特指良性肿瘤
RU11 恶性增生性疾患的其他治疗，伴严重合并症或并发症
RU15 恶性增生性疾患的其他治疗，不伴严重合并症或并发症
RV13 与放射治疗有关的恶性增生性疾患，伴合并症或并发症
RV15 与放射治疗有关的恶性增生性疾患，不伴合并症或并发症
RW11 恶性增生性疾患治疗后的随诊检查，伴严重合并症或并发症
RW15 恶性增生性疾患治疗后的随诊检查，不伴严重合并症或并发症
RW21 恶性增生性疾患维持性治疗，伴严重合并症或并发症
RW25 恶性增生性疾患维持性治疗，不伴严重合并症或并发症
SB11 全身性感染的手术，伴严重合并症或并发症
SB13 全身性感染的手术，伴一般合并症或并发症
SB15 全身性感染的手术，不伴合并症或并发症
SR11 败血症，伴严重合并症或并发症
SR13 败血症，伴一般合并症或并发症
SR15 败血症，不伴合并症或并发症
SS11 手术后及创伤后感染，伴严重合并症或并发症
SS13 手术后及创伤后感染，伴一般合并症或并发症
SS15 手术后及创伤后感染，不伴合并症或并发症
ST11 原因不明的发热，伴严重合并症或并发症
ST13 原因不明的发热，伴一般合并症或并发症
ST15 原因不明的发热，不伴合并症或并发症
SU11 病毒性疾患，伴严重合并症或并发症
SU13 病毒性疾患，伴一般合并症或并发症
SU15 病毒性疾患，不伴合并症或并发症
SV11 细菌性疾患，伴严重合并症或并发症
SV13 细菌性疾患，伴一般合并症或并发症
SV15 细菌性疾患，不伴合并症或并发症
SZ11 其他感染性或寄生虫性疾患，伴严重合并症或并发症
SZ13 其他感染性或寄生虫性疾患，伴一般合并症或并发症
SZ15 其他感染性或寄生虫性疾患，不伴合并症或并发症
TB11 精神病患者的手术，伴严重合并症或并发症
TB13 精神病患者的手术，伴一般合并症或并发症
TB15 精神病患者的手术，不伴合并症或并发症
TR11 精神分裂症，伴严重合并症或并发症
TR15 精神分裂症，不伴严重合并症或并发症
TR29 偏执及急性精神病
TS19 重大的情感障碍
TS21 神经症性障碍及其他情感性障碍，伴严重合并症或并发症
TS25 神经症性障碍及其他情感性障碍，不伴严重合并症或并发症
TT11 进食及睡眠障碍，伴严重合并症或并发症
TT15 进食及睡眠障碍，不伴严重合并症或并发症
TT23 人格障碍，伴合并症或并发症
TT25 人格障碍，不伴合并症或并发症
TU1A 儿童期精神发育障碍，6岁及以下
TU1B 儿童期精神发育障碍，6岁以上
TV19 焦虑性障碍
TW11 器质性及症状性精神障碍，伴严重合并症或并发症
TW13 器质性及症状性精神障碍，伴一般合并症或并发症
TW15 器质性及症状性精神障碍，不伴合并症或并发症
UR13 酒精中毒及戒除，伴合并症或并发症
UR15 酒精中毒及戒除，不伴合并症或并发症
US19 兴奋剂滥用与依赖
VB19 损伤的皮肤移植
VC13 与损伤有关的清创术，伴合并症或并发症
VC15 与损伤有关的清创术，不伴合并症或并发症
VJ11 其他损伤的手术，伴严重合并症或并发症
VJ13 其他损伤的手术，伴一般合并症或并发症
VJ15 其他损伤的手术，不伴合并症或并发症
VR13 损伤，伴合并症或并发症
VR15 损伤，不伴合并症或并发症
VS13 过敏反应，伴合并症或并发症
VS15 过敏反应，不伴合并症或并发症
VS21 药物中毒或毒性反应，伴严重合并症或并发症
VS23 药物中毒或毒性反应，伴一般合并症或并发症
VS25 药物中毒或毒性反应，不伴合并症或并发症
VT11 医疗后遗症，伴严重合并症或并发症
VT13 医疗后遗症，伴一般合并症或并发症
VT15 医疗后遗症，不伴合并症或并发症
VZ11 其他损伤、中毒及毒性反应疾患，伴严重合并症或并发症
VZ13 其他损伤、中毒及毒性反应疾患，伴一般合并症或并发症
VZ15 其他损伤、中毒及毒性反应疾患，不伴合并症或并发症
WB19 大于体表30%或多处三度烧伤、腐蚀伤及冻伤等灼伤伴植皮
WC19 其他烧伤伴植皮
WJ19 烧伤伴除植皮之外的任何手术室手术
WR13 大于体表30%或多处三度烧伤、腐蚀伤及冻伤等灼伤，伴合并症或并发症
WR15 大于体表30%或多处三度烧伤、腐蚀伤及冻伤等灼伤，不伴合并症或并发症
WZ11 其他烧伤、腐蚀伤及冻伤等灼伤，伴严重合并症或并发症
WZ15 其他烧伤、腐蚀伤及冻伤等灼伤，不伴严重合并症或并发症
XJ11 其他接触健康服务的诊断伴手术室操作，伴严重合并症或并发症
XJ15 其他接触健康服务的诊断伴手术室操作，不伴严重合并症或并发症
XR11 精神心理康复，伴严重合并症或并发症
XR13 精神心理康复，伴一般合并症或并发症
XR15 精神心理康复，不伴合并症或并发症
XR21 神经、骨骼及肌肉康复，伴严重合并症或并发症
XR23 神经、骨骼及肌肉康复，伴一般合并症或并发症
XR25 神经、骨骼及肌肉康复，不伴合并症或并发症
XR31 功能障碍康复，伴严重合并症或并发症
XR33 功能障碍康复，伴一般合并症或并发症
XR35 功能障碍康复，不伴合并症或并发症
XS11 体征及症状，伴严重合并症或并发症
XS15 体征及症状，不伴严重合并症或并发症
XS21 随访（不含恶性肿瘤诊断），伴严重合并症或并发症
XS25 随访（不含恶性肿瘤诊断），不伴严重合并症或并发症
XT11 其他后期照护，伴严重合并症或并发症
XT13 其他后期照护，伴一般合并症或并发症
XT15 其他后期照护，不伴合并症或并发症
XT29 非特指的先天畸形
XT33 其他影响健康状态的因素，伴合并症或并发症
XT35 其他影响健康状态的因素，不伴合并症或并发症
YC19 HIV相关疾患的手术室手术
YR13 HIV相关疾患，伴合并症或并发症
YR15 HIV相关疾患，不伴合并症或并发症
YR23 HIV其他相关情况，伴合并症或并发症
YR25 HIV其他相关情况，不伴合并症或并发症
ZB19 多发性严重创伤开颅术
ZC11 多发性严重创伤的脊柱、髋、股或肢体手术，伴严重合并症或并发症
ZC15 多发性严重创伤的脊柱、髋、股或肢体手术，不伴严重合并症或并发症
ZD19 多发性重要创伤的腹腔手术
ZJ11 与多发重要创伤诊断有关的其他手术室操作，伴严重合并症或并发症
ZJ15 与多发重要创伤诊断有关的其他手术室操作，不伴严重合并症或并发症
ZZ11 多发性重要创伤无手术，伴严重合并症或并发症
ZZ15 多发性重要创伤无手术，不伴严重合并症或并发症
