AA19 心脏移植
PJ19 新生儿（出生年龄＜29天）的其他手术
PK19 新生儿伴呼吸机支持
PR19 新生儿呼吸窘迫综合征
PS19 极度发育不全（出生体重＜1500g）
PS29 早产儿（出生体重1500-1999g）
PS39 早产儿（出生体重2000-2499g）
PS49 早产儿（出生体重＞2499g）
PU19 足月儿相关疾患
PV19 源于新生儿(29天≤出生年龄＜1周岁)诊断的婴儿疾患
QB19 脾切除术
QJ11 非特指部位、组织、器官的良性肿瘤手术，伴严重并发症或合并症
QJ13 非特指部位、组织、器官的良性肿瘤手术，伴一般并发症或合并症
QJ15 非特指部位、组织、器官的良性肿瘤手术，不伴并发症或合并症
QR11 网状内皮及免疫性疾患，伴严重并发症或合并症
QR13 网状内皮及免疫性疾患，伴一般并发症或合并症
QR15 网状内皮及免疫性疾患，不伴并发症或合并症
QS11 红细胞病及营养性贫血，伴严重并发症或合并症
QS13 红细胞病及营养性贫血，伴一般并发症或合并症
QS15 红细胞病及营养性贫血，不伴并发症或合并症
QS21 溶血性贫血，伴严重并发症或合并症
QS23 溶血性贫血，伴一般并发症或合并症
QS25 溶血性贫血，不伴并发症或合并症
QS31 再生障碍性贫血，伴严重并发症或合并症
QS35 再生障碍性贫血，不伴严重并发症或合并症
QS41 其他贫血，伴严重并发症或合并症
QS45 其他贫血，不伴严重并发症或合并症
QT11 凝血功能障碍，伴严重并发症或合并症
QT13 凝血功能障碍，伴一般并发症或合并症
QT15 凝血功能障碍，不伴并发症或合并症
RA11 淋巴瘤等伴重大手术，伴严重并发症或合并症
RA15 淋巴瘤等伴重大手术，不伴严重并发症或合并症
RA21 淋巴瘤等伴其他手术，伴严重并发症或合并症
RA23 淋巴瘤等伴其他手术，伴一般并发症或合并症
RA25 淋巴瘤等伴其他手术，不伴并发症或合并症
RA39 骨髓增生性疾患或低分化肿瘤等伴重大手术
RA49 骨髓增生性疾患或低分化肿瘤等伴其他手术
RB11 急性白血病化学治疗和／或其他治疗，伴严重并发症或合并症
RB15 急性白血病化学治疗和／或其他治疗，不伴严重并发症或合并症
RB21 淋巴瘤、多发骨髓瘤化学治疗和／或其他治疗，伴严重并发症或合并症
RB25 淋巴瘤、多发骨髓瘤化学治疗和／或其他治疗，不伴严重并发症或合并症
RC12 恶性增生性疾患放射治疗（体外照射），13天及以上
RC14 恶性增生性疾患放射治疗（体外照射），6-12天
RC16 恶性增生性疾患放射治疗（体外照射），2-5天
RC18 恶性增生性疾患放射治疗（体外照射），1天
RC22 恶性增生性疾患放射治疗（近距离照射），14天及以上
RC24 恶性增生性疾患放射治疗（近距离照射），7-14天
RC26 恶性增生性疾患放射治疗（近距离照射），3-6天
RC28 恶性增生性疾患放射治疗（近距离照射），1-2天
RD11 恶性增生性疾患的介入和／或射频治疗，伴严重并发症或合并症
RD15 恶性增生性疾患的介入和／或射频治疗，不伴严重并发症或合并症
RE12 恶性增生性疾患的化学治疗和／或其他治疗，14天以上
RE14 恶性增生性疾患的化学治疗和／或其他治疗，7-14天
RE16 恶性增生性疾患的化学治疗和／或其他治疗，7天以内
RG19 恶性增生性疾患的靶向、免疫治疗
RR11 急性白血病，伴严重并发症或合并症
RR13 急性白血病，伴一般并发症或合并症
RR15 急性白血病，不伴并发症或合并症
RS11 淋巴瘤及其他类型白血病，伴严重并发症或合并症
RS13 淋巴瘤及其他类型白血病，伴一般并发症或合并症
RS15 淋巴瘤及其他类型白血病，不伴并发症或合并症
RS23 骨髓瘤，伴并发症或合并症
RS25 骨髓瘤，不伴并发症或合并症
RT11 非特指恶性肿瘤，伴严重并发症或合并症
RT15 非特指恶性肿瘤，不伴严重并发症或合并症
RT29 非特指良性肿瘤
RU11 恶性增生性疾患的其他治疗，伴严重并发症或合并症
RU15 恶性增生性疾患的其他治疗，不伴严重并发症或合并症
RW11 恶性增生性疾患治疗后的随诊检查，伴严重并发症或合并症
RW15 恶性增生性疾患治疗后的随诊检查，不伴严重并发症或合并症
RW21 恶性增生性疾患维持性治疗，伴严重并发症或合并症
RW25 恶性增生性疾患维持性治疗，不伴严重并发症或合并症
SB11 全身性感染的手术，伴严重并发症或合并症
SB13 全身性感染的手术，伴一般并发症或合并症
SB15 全身性感染的手术，不伴并发症或合并症
SR11 败血症，伴严重并发症或合并症
SR15 败血症，不伴严重并发症或合并症
SS11 手术后及创伤后感染，伴严重并发症或合并症
SS13 手术后及创伤后感染，伴一般并发症或合并症
SS15 手术后及创伤后感染，不伴并发症或合并症
ST11 原因不明的发热，伴严重并发症或合并症
ST13 原因不明的发热，伴一般并发症或合并症
ST15 原因不明的发热，不伴并发症或合并症
SU13 病毒性疾患，伴并发症或合并症
SU15 病毒性疾患，不伴并发症或合并症
SV11 细菌性疾患，伴严重并发症或合并症
SV13 细菌性疾患，伴一般并发症或合并症
SV15 细菌性疾患，不伴并发症或合并症
SZ11 其他感染性或寄生虫性疾患，伴严重并发症或合并症
SZ13 其他感染性或寄生虫性疾患，伴一般并发症或合并症
SZ15 其他感染性或寄生虫性疾患，不伴并发症或合并症
TB19 精神病患者的手术
TR13 精神分裂症，伴并发症或合并症
TR15 精神分裂症，不伴并发症或合并症
TR23 偏执及急性精神病，伴并发症或合并症
TR25 偏执及急性精神病，不伴并发症或合并症
TS13 重大的情感障碍，伴并发症或合并症
TS15 重大的情感障碍，不伴并发症或合并症
TS23 神经症性障碍及其他情感性障碍，伴并发症或合并症
TS25 神经症性障碍及其他情感性障碍，不伴并发症或合并症
TT11 进食及睡眠障碍，伴严重并发症或合并症
TT13 进食及睡眠障碍，伴一般并发症或合并症
TT15 进食及睡眠障碍，不伴并发症或合并症
TT29 人格障碍
TU13 儿童期精神发育障碍，伴并发症或合并症
TU15 儿童期精神发育障碍，不伴并发症或合并症
TV13 焦虑性障碍，伴并发症或合并症
TV15 焦虑性障碍，不伴并发症或合并症
TW19 器质性及症状性精神障碍
UR11 酒精中毒及戒除，伴严重并发症或合并症
UR15 酒精中毒及戒除，不伴严重并发症或合并症
US19 兴奋剂滥用与依赖
VB13 损伤的皮肤移植，伴并发症或合并症
VB15 损伤的皮肤移植，不伴并发症或合并症
VC13 与损伤有关的清创术，伴并发症或合并症
VC15 与损伤有关的清创术，不伴并发症或合并症
VJ13 其他损伤的手术，伴并发症或合并症
VJ15 其他损伤的手术，不伴并发症或合并症
VR19 损伤
VS19 过敏反应
VS21 药物中毒或毒性反应，伴严重并发症或合并症
VS23 药物中毒或毒性反应，伴一般并发症或合并症
VS25 药物中毒或毒性反应，不伴并发症或合并症
VT11 医疗后遗症，伴严重并发症或合并症
VT13 医疗后遗症，伴一般并发症或合并症
VT15 医疗后遗症，不伴并发症或合并症
VZ19 其他损伤、中毒及毒性反应疾患
WB19 大于体表30%或多处三度烧伤、腐蚀伤及冻伤等灼伤伴植皮
WC19 其他烧伤伴植皮
WJ11 烧伤伴除植皮之外的任何手术室手术，伴严重并发症或合并症
WJ15 烧伤伴除植皮之外的任何手术室手术，不伴严重并发症或合并症
WR11 大于体表30%或多处三度烧伤、腐蚀伤及冻伤等灼伤，伴严重并发症或合并症
WR15 大于体表30%或多处三度烧伤、腐蚀伤及冻伤等灼伤，不伴严重并发症或合并症
WZ11 其他烧伤、腐蚀伤及冻伤等灼伤，伴严重并发症或合并症
WZ15 其他烧伤、腐蚀伤及冻伤等灼伤，不伴严重并发症或合并症
XJ11 其他接触健康服务的诊断伴手术室操作，伴严重并发症或合并症
XJ13 其他接触健康服务的诊断伴手术室操作，伴一般并发症或合并症
XJ15 其他接触健康服务的诊断伴手术室操作，不伴并发症或合并症
XR11 精神心理康复，伴严重并发症或合并症
XR15 精神心理康复，不伴严重并发症或合并症
XR29 神经、骨骼及肌肉康复
XR31 功能障碍康复，伴严重并发症或合并症
XR33 功能障碍康复，伴一般并发症或合并症
XR35 功能障碍康复，不伴并发症或合并症
XS11 体征及症状，伴严重并发症或合并症
XS13 体征及症状，伴一般并发症或合并症
XS15 体征及症状，不伴并发症或合并症
XS21 随访（不含恶性肿瘤诊断)，伴严重并发症或合并症
XS25 随访（不含恶性肿瘤诊断)，不伴严重并发症或合并症
XT19 其他后期照护
XT29 非特指的先天畸形
XT33 其他影响健康状态的因素，伴并发症或合并症
XT35 其他影响健康状态的因素，不伴并发症或合并症
YC19 HIV相关疾患的手术室手术
YR19 HIV相关疾患
YR29 HIV其他相关情况
ZB19 多发性严重创伤开颅术
ZC11 多发性严重创伤的脊柱、髋、股或肢体手术，伴严重并发症或合并症
ZC15 多发性严重创伤的脊柱、髋、股或肢体手术，不伴严重并发症或合并症
ZD19 多发性重要创伤的腹腔手术
ZJ19 与多发重要创伤诊断有关的其他手术室操作
ZZ11 多发性重要创伤无手术，伴严重并发症或合并症
ZZ15 多发性重要创伤无手术，不伴严重并发症或合并症
